file_path,extension,size_bytes,line_count,is_python,is_test,is_script,is_doc,is_experiment,is_cache_or_build,last_modified_time,git_status,classification,notes
sample_data/gui_sidecar_all_data_README.md,.md,1485,24,False,False,False,True,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,docs,
sample_data/gui_sidecar_all_data_combined_reference.csv,.csv,14374,121,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,unknown,
sample_data/gui_sidecar_all_data_imu.csv,.csv,722,13,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,unknown,
sample_data/gui_sidecar_all_data_main.csv,.csv,7274,124,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,unknown,
sample_data/gui_sidecar_all_data_rtk.csv,.csv,828,13,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,unknown,
sample_data/gui_sidecar_all_data_trace_timestamps.csv,.csv,177,13,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,unknown,
scripts/archive_checkpoint.py,.py,7885,302,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/autotune_background_suppression_diagnostic.py,.py,3361,103,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,autotune_experiment,
scripts/benchmark_hankel_svd_reset.py,.py,26059,633,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/benchmark_runner.py,.py,1409,47,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/diagnose_gprmax_gpu_env.py,.py,14616,431,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/export_chain_evidence.py,.py,1426,44,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/export_single_motion_demo_cases.py,.py,30973,752,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/generate_uav_gpr_motion_demo_v1.py,.py,16477,411,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/generate_uav_gpr_motion_effect_demo.py,.py,28115,700,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/generate_uav_gpr_motion_v2_sample.py,.py,14528,370,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/git_checkpoint.py,.py,11369,359,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_campaign_convert_scene001.py,.py,6514,181,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_campaign_pair_converted.py,.py,3729,104,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_campaign_runner.py,.py,17904,507,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprpy_baseline_report.py,.py,16998,481,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gx_at_score_001_paired_autotune_smoke.py,.py,4828,146,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gx_at_score_002_scoring_hardening.py,.py,8467,226,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/inspect_gprmax_receiver_components.py,.py,1851,52,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/meeting_progress_note.py,.py,7378,231,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/preflight_check.py,.py,8388,238,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/quick_start_mygpr.bat,.bat,819,37,False,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/quick_start_mygpr_with_local_pythonmodule.bat,.bat,929,40,False,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/run_gprmax_gpu_env.bat,.bat,3731,125,False,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/run_test_subset.py,.py,11740,353,True,True,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
scripts/setup_release_env.bat,.bat,1263,44,False,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/validate_motion_v2_closure.py,.py,24603,630,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/validate_mssa_on_real_data.py,.py,4332,127,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
tests/__init__.py,.py,21,1,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/conftest.py,.py,2342,94,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_app_csv_load_runtime_seam.py,.py,3107,86,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_app_qt_controller_boundaries.py,.py,1756,44,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_app_sidecar_gui_wiring.py,.py,20723,556,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune.py,.py,21509,640,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_background_gain_policy_refinement_runner.py,.py,3775,97,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_background_ntraces_edge_check_runner.py,.py,3844,97,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_candidate_constraints.py,.py,8110,239,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_comparison.py,.py,8640,245,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_comparison_export.py,.py,13590,389,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_multi_scene_metric_fidelity_validation_runner.py,.py,5332,138,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_multi_scene_relative_policy_validation_runner.py,.py,4807,107,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_native_ablation_runner.py,.py,2948,76,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_no_dewow_post_fix_validation_runner.py,.py,4315,116,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_no_zerotime_gain_validation_runner.py,.py,3038,75,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_pipeline.py,.py,10424,292,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_post_zero_time_policy_rerun_runner.py,.py,4287,119,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_recommendation_labels.py,.py,3848,120,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_relative_background_window_policy_runner.py,.py,4018,103,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_result_dialog.py,.py,881,32,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_risk_flag_scoring_diagnostics_runner.py,.py,9211,252,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_roi_zerotime_dewow_triage_runner.py,.py,2769,66,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_signal_loss_diagnosis_runner.py,.py,2599,65,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_stepwise_validation_runner.py,.py,6319,168,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_auto_tune_zero_time_policy_fix_runner.py,.py,1380,38,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_autotune_background_suppression_diagnostic.py,.py,8675,271,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_autotune_sync_controller_gui.py,.py,2686,78,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_background_time_range.py,.py,1419,48,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_background_window_policy.py,.py,1333,37,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_benchmark_registry.py,.py,1492,46,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_benchmark_runner.py,.py,1705,60,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_bscan_interaction_controller_gui.py,.py,2252,69,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_ccbs_filter.py,.py,7789,220,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_autotune_runner_audit.py,.py,2388,67,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_bscan_display_export.py,.py,1635,37,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_roi_picker_toggle.py,.py,865,20,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_cli_batch_profiles.py,.py,12973,364,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_daily_processing_smoke.py,.py,2559,80,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_data_context.py,.py,1938,59,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_diagnose_gprmax_gpu_env.py,.py,1480,53,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_evidence_export.py,.py,7584,204,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_evidence_export_resample.py,.py,2682,96,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_frequency_filter_1d.py,.py,3944,115,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_git_checkpoint.py,.py,7484,238,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gpr_io_airborne_contract.py,.py,12897,369,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gpr_io_ascans_folder.py,.py,1203,52,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_autotune_evidence_smoke.py,.py,8013,227,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_benchmark_package.py,.py,5227,130,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_benchmark_smoke.py,.py,1999,63,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_campaign_cli.py,.py,2467,73,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_campaign_loader.py,.py,1536,40,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_campaign_metrics.py,.py,3681,87,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_campaign_pairing.py,.py,10475,285,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_campaign_preview.py,.py,8982,245,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_campaign_runner_execution.py,.py,21719,572,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_campaign_validator.py,.py,3487,91,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_convert_component_selection.py,.py,2788,89,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_dataset_audit.py,.py,4279,120,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_dataset_contract.py,.py,8552,243,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_gain_method_report.py,.py,13175,390,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_ground_truth.py,.py,16430,513,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_model_inspector.py,.py,3260,86,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_motion_validation_package.py,.py,10838,259,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_multi_scenario_report.py,.py,28347,710,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_noise_dataset.py,.py,3846,102,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_package_validity_audit.py,.py,3623,101,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_read.py,.py,6570,174,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_truth_metrics.py,.py,5962,190,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprmax_uavgpr_package_runner.py,.py,3439,108,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprpy_baseline_alignment.py,.py,7713,203,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gprpy_baseline_report.py,.py,1959,63,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gui_presets.py,.py,73013,2005,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gx_at_score_001_paired_autotune_smoke.py,.py,4680,134,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_gx_at_score_002_scoring_hardening.py,.py,6270,156,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_hankel_batch.py,.py,2749,78,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_hankel_svd_2d_mssa_quality.py,.py,7325,209,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_hankel_svd_contract.py,.py,10439,279,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_hankel_svd_quality.py,.py,10357,280,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_import_export_report.py,.py,8948,243,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_kirchhoff_result_dialog.py,.py,1046,39,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_meeting_progress_note.py,.py,4971,158,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_benchmark_registry.py,.py,3202,68,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_compensation_attitude.py,.py,12637,298,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_compensation_height.py,.py,13749,359,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_compensation_pipeline_e2e.py,.py,4024,93,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_compensation_registry.py,.py,8993,224,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_compensation_speed.py,.py,5638,149,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_compensation_trajectory.py,.py,12700,329,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_compensation_v2.py,.py,17991,463,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_compensation_v2_benchmark_report.py,.py,4363,115,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_compensation_vibration.py,.py,4777,108,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_quality_metrics.py,.py,3071,63,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_runtime_metadata_contract.py,.py,8230,209,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_motion_v2_closure_validation.py,.py,578,17,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_no_prior_qc_policy.py,.py,2930,79,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_no_prior_ui_guardrails.py,.py,2713,83,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_preflight_generated_artifact_guard.py,.py,1644,47,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_prepare_native_gprmax_package.py,.py,4564,130,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_processing_lineage_controller_gui.py,.py,6083,138,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_pyinstaller_spec_assets.py,.py,2001,70,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_quality_metrics.py,.py,6757,192,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_research_dashboard_model.py,.py,4863,137,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_round2_processing_kernels.py,.py,23633,695,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_runtime_warnings.py,.py,4158,122,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_scalar_utils.py,.py,1547,43,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_shared_data_model.py,.py,2314,67,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_shared_state_sync.py,.py,14875,406,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_sidecar_backend_integration.py,.py,5019,115,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_sidecar_integration.py,.py,6798,146,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_sidecar_parsers.py,.py,7194,201,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_structured_errors_logs.py,.py,1362,32,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_trace_metadata_utils.py,.py,6516,155,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_uav_georeference_3d.py,.py,9396,264,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_uav_gpr_motion_demo_v1.py,.py,4477,131,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_uav_gpr_motion_effect_demo.py,.py,3333,105,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_uav_gpr_motion_v2_sample_package.py,.py,2406,68,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_wiggle_ui_behavior.py,.py,2262,70,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_workbench_no_prior_guard.py,.py,6921,207,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_workflow_config_manager.py,.py,1163,30,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/test_workflow_profile_alignment.py,.py,1627,54,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
ui/__init__.py,.py,28,1,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/auto_tune_result_dialog.py,.py,24415,611,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/autotune_sync_controller.py,.py,18081,471,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,autotune_runtime,
ui/autotune_tuning_page.py,.py,49799,1153,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,autotune_runtime,
ui/bscan_interaction_controller.py,.py,23604,604,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/gui_advanced_settings.py,.py,27400,639,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/gui_auto_tune_page.py,.py,65130,1429,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/gui_base.py,.py,13433,446,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/gui_basic_flow.py,.py,45103,1092,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/gui_method_browser.py,.py,11333,299,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/gui_param_editor.py,.py,25364,631,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/gui_quality_log.py,.py,72297,1751,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/gui_workbench.py,.py,5977,167,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/kirchhoff_result_dialog.py,.py,7391,220,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/loading_dialog.py,.py,4477,142,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/processing_lineage_controller.py,.py,49184,1107,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/report_export_controller.py,.py,49460,1007,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/research_console_page.py,.py,31853,693,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/shared_data_qt_adapter.py,.py,1100,34,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
ui/theme.py,.py,54409,1815,True,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,ui,
tests/fixtures/gprmax_campaign/campaign_duplicate_scene.yaml,.yaml,758,24,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/campaign_missing_background.yaml,.yaml,535,15,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/campaign_missing_expected_outputs.yaml,.yaml,403,11,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/campaign_valid.yaml,.yaml,502,17,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/fake_gprmax_fail.py,.py,293,16,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/fake_gprmax_sleep.py,.py,364,18,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/fake_gprmax_success.py,.py,317,17,True,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/annotations/target_roi.json,.json,103,6,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/models/background_only.in,.in,82,3,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/models/background_only_2.in,.in,84,3,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/models/materials.txt,.txt,41,2,False,True,False,True,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/models/raw_with_target.in,.in,82,3,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/pairing/background_constant.csv,.csv,39,3,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/pairing/background_shape_mismatch.csv,.csv,39,3,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/pairing/background_valid.csv,.csv,39,3,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/pairing/raw_constant.csv,.csv,39,3,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/pairing/raw_nan.csv,.csv,39,3,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/pairing/raw_shape_mismatch.csv,.csv,18,2,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
tests/fixtures/gprmax_campaign/pairing/raw_valid.csv,.csv,39,3,False,True,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,tests,
scripts/auto_tune_validation/__init__.py,.py,96,4,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/background_window_policy.py,.py,3761,123,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_background_gain_policy_refinement.py,.py,30097,644,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_background_ntraces_edge_check.py,.py,21397,473,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_multi_scene_metric_fidelity_validation.py,.py,39070,852,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
